#Created by Handy SDK v2
1245107,95
1245341,5
1245575,5
1245810,95
1246044,5
1246279,95
1246513,95
1246748,5
1246982,95
1247216,5
1247451,5
1247685,95
1247920,5
1248154,95
1248388,95
1248623,5
1248857,95
1249092,5
1249326,95
1249560,5
1249795,95
1250029,5
1250264,95
1250498,5
1250732,95
1250967,5
1251201,95
1251436,5
1251670,95
1251905,5
1252139,95
1252373,5
1252608,95
1252842,5
1253077,95
1253311,5
1253545,95
1253780,5
1254014,95
1254249,5
1254483,95
1254717,5
1254952,95
1255186,5
1255421,95
1255655,5
1255889,95
1256124,5
1256358,95
1256593,5
1256827,95
1257061,5
1257296,95
1257530,5
1257765,95
1257999,5
1258234,95
1258468,5
1258702,95
1258937,5
1259171,95
1259406,5
1259640,95
1259874,5
1260109,95
1260343,5
1260578,95
1260812,5
1261046,95
1261281,5
1261515,95
1261750,5
1261984,95
1262218,5
1262453,95
1262687,5
1262922,95
1263156,5
1263391,95
1263625,5
1263859,95
1264094,5
1264328,95
1264563,5
1264797,95
1265031,5
1265266,95
1265500,5
1265735,95
1265969,5
1266203,95
1266438,5
1266672,95
1266907,5
1267141,95
1267375,5
1267610,95
1267844,5
1268079,95
1268313,5
1268548,95
1268782,5
1269016,95
1269251,5
1269485,95
1269720,5
1269954,95
1270188,5
1270423,95
1270657,5
1270892,95
1271126,5
1271360,95
1271595,5
1271829,95
1272064,5
1272298,95
1272532,5
1272767,95
1273001,5
1273236,95
1273470,5
1273705,95
1273939,5
1274173,95
1322454,95
1322923,5
1323392,95
1323860,5
1324329,5
1324798,95
1325267,5
1325735,95
1326204,95
1326673,5
1327142,95
1327610,5
1328079,5
1328548,95
1329016,5
1329485,95
1329954,95
1330423,5
1330891,95
1331360,5
1331829,5
1332298,95
1332766,5
1333235,95
1333704,95
1334173,5
1334641,95
1335110,5
1335579,5
1336048,95
1336516,5
1336985,95
1337454,95
1337923,5
1338391,95
1338860,5
1339329,95
1339798,5
1340266,95
1340735,5
1341204,95
1341673,5
1342141,95
1342610,5
1343079,95
1343548,5
1344016,95
1344485,5
1344954,95
1345423,5
1345891,95
1346360,5
1346829,95
1347298,5
1347766,95
1348235,5
1348704,95
1349173,5
1349641,95
1350110,5
1350579,95
1351048,5
1351516,95
1351985,5
1352454,95
1352923,5
1353391,5
1354329,95
1355266,5
1356204,95
1357141,5
1358079,95
1359016,5
